100,NEM12,202512221300,MDANAME,RETAILER
200,6305000004,E1,1,E1,N1,MET00004,KWH,15,
300,20251106,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.054,0.056,0.059,0.064,0.072,0.085,0.103,0.129,0.161,0.201,0.248,0.298,0.349,0.396,0.433,0.458,0.467,0.458,0.433,0.396,0.349,0.298,0.248,0.201,0.161,0.129,0.103,0.085,0.072,0.064,0.059,0.056,0.054,0.053,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.054,0.056,0.059,0.063,0.07,0.081,0.096,0.117,0.146,0.182,0.227,0.281,0.341,0.406,0.473,0.536,0.592,0.636,0.664,0.674,0.664,0.636,0.592,0.536,0.473,0.406,0.341,0.281,0.227,0.182,0.146,0.117,0.096,0.081,0.07,0.063,0.059,0.056,0.054,E,,
300,20251107,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.061,0.061,0.061,0.061,0.062,0.063,0.065,0.069,0.075,0.085,0.099,0.121,0.15,0.188,0.235,0.289,0.348,0.407,0.462,0.506,0.534,0.544,0.534,0.506,0.462,0.407,0.348,0.289,0.235,0.188,0.15,0.121,0.099,0.085,0.075,0.069,0.065,0.063,0.062,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.062,0.063,0.065,0.068,0.074,0.082,0.094,0.112,0.137,0.17,0.213,0.265,0.327,0.398,0.474,0.552,0.626,0.691,0.742,0.775,0.786,0.775,0.742,0.691,0.626,0.552,0.474,0.398,0.327,0.265,0.213,0.17,0.137,0.112,0.094,0.082,0.074,0.068,0.065,0.063,A,,
300,20251108,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.065,0.065,0.065,0.066,0.067,0.069,0.073,0.08,0.09,0.106,0.129,0.16,0.2,0.25,0.308,0.37,0.434,0.491,0.538,0.569,0.58,0.569,0.538,0.491,0.434,0.37,0.308,0.25,0.2,0.16,0.129,0.106,0.09,0.08,0.073,0.069,0.067,0.066,0.065,0.065,0.065,0.064,0.065,0.065,0.065,0.065,0.066,0.067,0.069,0.073,0.079,0.087,0.101,0.12,0.146,0.181,0.226,0.282,0.349,0.424,0.505,0.587,0.666,0.736,0.79,0.825,0.837,0.825,0.79,0.736,0.666,0.587,0.505,0.424,0.349,0.282,0.226,0.181,0.146,0.12,0.101,0.087,0.079,0.073,F,,
300,20251109,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.043,0.045,0.047,0.051,0.058,0.068,0.083,0.103,0.129,0.161,0.199,0.239,0.28,0.317,0.348,0.367,0.374,0.367,0.348,0.317,0.28,0.239,0.199,0.161,0.129,0.103,0.083,0.068,0.058,0.051,0.047,0.045,0.043,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.043,0.043,0.045,0.047,0.051,0.056,0.065,0.077,0.094,0.117,0.146,0.182,0.225,0.274,0.326,0.379,0.43,0.475,0.51,0.533,0.541,0.533,0.51,0.475,0.43,0.379,0.326,0.274,0.225,0.182,0.146,0.117,0.094,0.077,0.065,0.056,0.051,0.047,0.045,0.043,F,,
300,20251110,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.043,0.043,0.043,0.044,0.046,0.048,0.052,0.059,0.07,0.085,0.105,0.132,0.165,0.203,0.244,0.285,0.324,0.355,0.375,0.382,0.375,0.355,0.324,0.285,0.244,0.203,0.165,0.132,0.105,0.085,0.07,0.059,0.052,0.048,0.046,0.044,0.043,0.043,0.043,0.042,0.042,0.042,0.043,0.043,0.043,0.043,0.044,0.046,0.048,0.052,0.058,0.066,0.079,0.096,0.119,0.149,0.186,0.23,0.279,0.332,0.387,0.439,0.485,0.52,0.543,0.551,0.543,0.52,0.485,0.439,0.387,0.332,0.279,0.23,0.186,0.149,0.119,0.096,0.079,0.066,0.058,0.052,0.048,0.046,0.044,A,,
300,20251111,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.048,0.048,0.05,0.053,0.058,0.065,0.077,0.093,0.116,0.145,0.181,0.223,0.269,0.314,0.356,0.39,0.412,0.42,0.412,0.39,0.356,0.314,0.269,0.223,0.181,0.145,0.116,0.093,0.077,0.065,0.058,0.053,0.05,0.048,0.048,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.048,0.049,0.05,0.053,0.057,0.063,0.073,0.087,0.106,0.131,0.164,0.205,0.253,0.307,0.366,0.426,0.483,0.533,0.573,0.598,0.607,0.598,0.573,0.533,0.483,0.426,0.366,0.307,0.253,0.205,0.164,0.131,0.106,0.087,0.073,0.063,0.057,0.053,0.05,0.049,E,,
300,20251112,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.063,0.063,0.064,0.067,0.07,0.077,0.087,0.102,0.124,0.154,0.193,0.241,0.297,0.357,0.418,0.474,0.519,0.548,0.559,0.548,0.519,0.474,0.418,0.357,0.297,0.241,0.193,0.154,0.124,0.102,0.087,0.077,0.07,0.067,0.064,0.063,0.063,0.062,0.062,0.062,0.062,0.062,0.062,0.063,0.064,0.065,0.067,0.07,0.076,0.084,0.097,0.115,0.141,0.175,0.218,0.272,0.336,0.408,0.486,0.566,0.642,0.709,0.762,0.795,0.807,0.795,0.762,0.709,0.642,0.566,0.486,0.408,0.336,0.272,0.218,0.175,0.141,0.115,0.097,0.084,0.076,0.07,0.067,0.065,A,,
300,20251113,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,0.044,0.044,0.045,0.047,0.049,0.054,0.061,0.071,0.087,0.108,0.135,0.168,0.207,0.25,0.292,0.331,0.363,0.383,0.39,0.383,0.363,0.331,0.292,0.25,0.207,0.168,0.135,0.108,0.087,0.071,0.061,0.054,0.049,0.047,0.045,0.044,0.044,0.044,0.043,0.043,0.043,0.044,0.044,0.044,0.044,0.045,0.047,0.049,0.053,0.059,0.068,0.081,0.098,0.122,0.153,0.19,0.235,0.286,0.34,0.396,0.449,0.496,0.533,0.556,0.564,0.556,0.533,0.496,0.449,0.396,0.34,0.286,0.235,0.19,0.153,0.122,0.098,0.081,0.068,0.059,0.053,0.049,A,,
300,20251114,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,0.044,0.046,0.049,0.053,0.06,0.07,0.085,0.106,0.133,0.166,0.205,0.246,0.288,0.327,0.358,0.378,0.385,0.378,0.358,0.327,0.288,0.246,0.205,0.166,0.133,0.106,0.085,0.07,0.06,0.053,0.049,0.046,0.044,0.044,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,0.045,0.046,0.048,0.052,0.058,0.067,0.079,0.097,0.12,0.15,0.188,0.232,0.282,0.335,0.39,0.443,0.489,0.525,0.548,0.556,0.548,0.525,0.489,0.443,0.39,0.335,0.282,0.232,0.188,0.15,0.12,0.097,0.079,0.067,0.058,0.052,0.048,0.046,0.045,E,,
300,20251115,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.059,0.06,0.062,0.065,0.071,0.081,0.095,0.115,0.143,0.179,0.224,0.276,0.332,0.389,0.441,0.483,0.51,0.519,0.51,0.483,0.441,0.389,0.332,0.276,0.224,0.179,0.143,0.115,0.095,0.081,0.071,0.065,0.062,0.06,0.059,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.059,0.06,0.062,0.065,0.07,0.078,0.09,0.107,0.131,0.162,0.203,0.253,0.313,0.38,0.452,0.526,0.597,0.659,0.708,0.74,0.75,0.74,0.708,0.659,0.597,0.526,0.452,0.38,0.313,0.253,0.203,0.162,0.131,0.107,0.09,0.078,0.07,0.065,0.062,A,,
300,20251116,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.046,0.046,0.048,0.051,0.055,0.062,0.073,0.089,0.111,0.139,0.173,0.213,0.257,0.301,0.341,0.373,0.395,0.402,0.395,0.373,0.341,0.301,0.257,0.213,0.173,0.139,0.111,0.089,0.073,0.062,0.055,0.051,0.048,0.046,0.046,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.046,0.047,0.048,0.051,0.054,0.061,0.07,0.083,0.101,0.126,0.157,0.196,0.242,0.294,0.35,0.407,0.462,0.51,0.548,0.572,0.581,0.572,0.548,0.51,0.462,0.407,0.35,0.294,0.242,0.196,0.157,0.126,0.101,0.083,0.07,0.061,0.054,0.051,0.048,0.047,E,,
300,20251117,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.038,0.039,0.042,0.045,0.051,0.06,0.073,0.091,0.114,0.142,0.175,0.211,0.247,0.28,0.307,0.324,0.33,0.324,0.307,0.28,0.247,0.211,0.175,0.142,0.114,0.091,0.073,0.06,0.051,0.045,0.042,0.039,0.038,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.038,0.038,0.039,0.041,0.045,0.05,0.057,0.068,0.083,0.103,0.129,0.161,0.199,0.241,0.287,0.334,0.379,0.419,0.45,0.47,0.477,0.47,0.45,0.419,0.379,0.334,0.287,0.241,0.199,0.161,0.129,0.103,0.083,0.068,0.057,0.05,0.045,0.041,0.039,0.038,,,
300,20251118,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.054,0.054,0.054,0.055,0.057,0.06,0.066,0.075,0.088,0.106,0.132,0.166,0.207,0.255,0.307,0.359,0.407,0.446,0.471,0.48,0.471,0.446,0.407,0.359,0.307,0.255,0.207,0.166,0.132,0.106,0.088,0.075,0.066,0.06,0.057,0.055,0.054,0.054,0.054,0.053,0.053,0.053,0.053,0.054,0.054,0.055,0.056,0.057,0.06,0.065,0.072,0.083,0.099,0.121,0.15,0.187,0.234,0.289,0.351,0.418,0.486,0.551,0.609,0.654,0.683,0.693,0.683,0.654,0.609,0.551,0.486,0.418,0.351,0.289,0.234,0.187,0.15,0.121,0.099,0.083,0.072,0.065,0.06,0.057,0.056,E,,
300,20251119,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.057,0.058,0.06,0.063,0.069,0.078,0.092,0.111,0.138,0.174,0.217,0.267,0.321,0.376,0.426,0.467,0.493,0.503,0.493,0.467,0.426,0.376,0.321,0.267,0.217,0.174,0.138,0.111,0.092,0.078,0.069,0.063,0.06,0.058,0.057,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.057,0.057,0.058,0.06,0.063,0.068,0.076,0.087,0.104,0.126,0.157,0.196,0.245,0.302,0.367,0.438,0.509,0.578,0.638,0.685,0.715,0.726,0.715,0.685,0.638,0.578,0.509,0.438,0.367,0.302,0.245,0.196,0.157,0.126,0.104,0.087,0.076,0.068,0.063,0.06,0.058,A,,
300,20251120,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.037,0.037,0.038,0.039,0.041,0.045,0.051,0.059,0.072,0.09,0.113,0.141,0.173,0.208,0.244,0.276,0.303,0.32,0.326,0.32,0.303,0.276,0.244,0.208,0.173,0.141,0.113,0.09,0.072,0.059,0.051,0.045,0.041,0.039,0.038,0.037,0.037,0.036,0.036,0.036,0.036,0.036,0.036,0.037,0.037,0.038,0.039,0.041,0.044,0.049,0.057,0.067,0.082,0.102,0.127,0.159,0.196,0.238,0.284,0.33,0.375,0.414,0.444,0.464,0.471,0.464,0.444,0.414,0.375,0.33,0.284,0.238,0.196,0.159,0.127,0.102,0.082,0.067,0.057,0.049,0.044,0.041,0.039,0.038,A,,
300,20251121,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.047,0.047,0.048,0.05,0.052,0.057,0.065,0.076,0.092,0.115,0.144,0.179,0.221,0.266,0.311,0.352,0.386,0.408,0.416,0.408,0.386,0.352,0.311,0.266,0.221,0.179,0.144,0.115,0.092,0.076,0.065,0.057,0.052,0.05,0.048,0.047,0.047,0.046,0.046,0.046,0.046,0.046,0.046,0.047,0.047,0.048,0.05,0.052,0.056,0.063,0.072,0.086,0.105,0.13,0.162,0.202,0.25,0.304,0.362,0.421,0.478,0.528,0.567,0.592,0.6,0.592,0.567,0.528,0.478,0.421,0.362,0.304,0.25,0.202,0.162,0.13,0.105,0.086,0.072,0.063,0.056,0.052,0.05,0.048,A,,
300,20251122,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.047,0.047,0.047,0.047,0.047,0.048,0.05,0.053,0.057,0.065,0.076,0.093,0.115,0.144,0.18,0.222,0.267,0.313,0.355,0.389,0.411,0.418,0.411,0.389,0.355,0.313,0.267,0.222,0.18,0.144,0.115,0.093,0.076,0.065,0.057,0.053,0.05,0.048,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.048,0.048,0.05,0.053,0.057,0.063,0.073,0.086,0.105,0.131,0.163,0.204,0.252,0.306,0.364,0.424,0.481,0.531,0.57,0.596,0.604,0.596,0.57,0.531,0.481,0.424,0.364,0.306,0.252,0.204,0.163,0.131,0.105,0.086,0.073,0.063,0.057,0.053,0.05,0.048,F,,
300,20251123,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.058,0.058,0.058,0.059,0.06,0.062,0.065,0.071,0.08,0.094,0.115,0.142,0.178,0.223,0.274,0.33,0.387,0.438,0.48,0.507,0.517,0.507,0.48,0.438,0.387,0.33,0.274,0.223,0.178,0.142,0.115,0.094,0.08,0.071,0.065,0.062,0.06,0.059,0.058,0.058,0.058,0.057,0.058,0.058,0.058,0.058,0.059,0.06,0.062,0.065,0.07,0.078,0.09,0.107,0.13,0.161,0.202,0.252,0.311,0.378,0.45,0.524,0.594,0.656,0.705,0.736,0.746,0.736,0.705,0.656,0.594,0.524,0.45,0.378,0.311,0.252,0.202,0.161,0.13,0.107,0.09,0.078,0.07,0.065,0.062,0.06,A,,
300,20251124,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.054,0.056,0.059,0.064,0.072,0.085,0.103,0.128,0.161,0.201,0.247,0.297,0.348,0.395,0.432,0.457,0.465,0.457,0.432,0.395,0.348,0.297,0.247,0.201,0.161,0.128,0.103,0.085,0.072,0.064,0.059,0.056,0.054,0.053,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.054,0.056,0.059,0.063,0.07,0.081,0.096,0.117,0.145,0.182,0.227,0.28,0.34,0.405,0.472,0.535,0.591,0.635,0.663,0.672,0.663,0.635,0.591,0.535,0.472,0.405,0.34,0.28,0.227,0.182,0.145,0.117,0.096,0.081,0.07,0.063,0.059,0.056,0.054,A,,
300,20251125,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.053,0.053,0.054,0.056,0.059,0.065,0.073,0.086,0.105,0.13,0.163,0.203,0.25,0.301,0.353,0.4,0.438,0.463,0.471,0.463,0.438,0.4,0.353,0.301,0.25,0.203,0.163,0.13,0.105,0.086,0.073,0.065,0.059,0.056,0.054,0.053,0.053,0.053,0.052,0.052,0.052,0.053,0.053,0.053,-0.054,0.055,0.056,0.059,0.064,0.071,0.082,0.097,0.119,0.147,0.184,0.23,0.284,0.345,0.41,0.478,0.542,0.598,0.643,0.671,0.681,0.671,0.643,0.598,0.542,0.478,0.41,0.345,0.284,0.23,0.184,0.147,0.119,0.097,0.082,0.071,0.064,0.059,0.056,0.055,E,,
300,20251126,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.05,0.051,0.053,0.056,0.06,0.068,0.08,0.098,0.121,0.152,0.19,0.234,0.281,0.329,0.373,0.409,0.432,0.44,0.432,0.409,0.373,0.329,0.281,0.234,0.19,0.152,0.121,0.098,0.08,0.068,0.06,0.056,0.053,0.051,0.05,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.05,0.05,0.051,0.053,0.055,0.06,0.066,0.076,0.091,0.111,0.138,0.172,0.214,0.265,0.322,0.383,0.446,0.506,0.559,0.6,0.627,0.636,0.627,0.6,0.559,0.506,0.446,0.383,0.322,0.265,0.214,0.172,0.138,0.111,0.091,0.076,0.066,0.06,0.055,0.053,0.051,A,,
300,20251127,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.042,0.042,0.042,0.043,0.044,0.047,0.051,0.058,0.068,0.083,0.103,0.129,0.161,0.198,0.238,0.278,0.316,0.346,0.365,0.372,0.365,0.346,0.316,0.278,0.238,0.198,0.161,0.129,0.103,0.083,0.068,0.058,0.051,0.047,0.044,0.043,0.042,0.042,0.042,0.041,0.041,0.041,0.041,0.042,0.042,0.042,0.043,0.045,0.047,0.05,0.056,0.065,0.077,0.094,0.116,0.145,0.181,0.224,0.272,0.324,0.377,0.428,0.473,0.508,0.53,0.538,0.53,0.508,0.473,0.428,0.377,0.324,0.272,0.224,0.181,0.145,0.116,0.094,0.077,0.065,0.056,0.05,0.047,0.045,0.043,E,,
300,20251128,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.052,0.052,0.052,0.052,0.053,0.055,0.058,0.064,0.072,0.085,0.103,0.128,0.16,0.2,0.246,0.296,0.346,0.393,0.43,0.454,0.463,0.454,0.43,0.393,0.346,0.296,0.246,0.2,0.16,0.128,0.103,0.085,0.072,0.064,0.058,0.055,0.053,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.054,0.055,0.058,0.063,0.07,0.08,0.095,0.116,0.145,0.181,0.226,0.278,0.338,0.403,0.469,0.532,0.588,0.631,0.659,0.669,0.659,0.631,0.588,0.532,0.469,0.403,0.338,0.278,0.226,0.181,0.145,0.116,0.095,0.08,0.07,0.063,0.058,0.055,0.054,A,,
300,20251129,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.058,0.058,0.058,0.059,0.06,0.062,0.065,0.071,0.08,0.094,0.115,0.142,0.179,0.223,0.274,0.33,0.387,0.438,0.48,0.507,0.517,0.507,0.48,0.438,0.387,0.33,0.274,0.223,0.179,0.142,0.115,0.094,0.08,0.071,0.065,0.062,0.06,0.059,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.059,0.06,0.062,0.065,0.07,0.078,0.09,0.107,0.13,0.161,0.202,0.252,0.311,0.378,0.45,0.524,0.594,0.656,0.705,0.736,0.747,0.736,0.705,0.656,0.594,0.524,0.45,0.378,0.311,0.252,0.202,0.161,0.13,0.107,0.09,0.078,0.07,0.065,0.062,0.06,A,,
300,20251130,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.059,0.059,0.06,0.062,0.066,0.072,0.081,0.095,0.116,0.144,0.18,0.225,0.277,0.334,0.39,0.443,0.485,0.512,0.522,0.512,0.485,0.443,0.39,0.334,0.277,0.225,0.18,0.144,0.116,0.095,0.081,0.072,0.066,0.062,0.06,0.059,0.059,0.058,0.058,0.058,0.058,0.058,0.058,0.059,0.059,0.06,0.062,0.066,0.071,0.079,0.091,0.108,0.131,0.163,0.204,0.254,0.314,0.382,0.454,0.529,0.6,0.663,0.712,0.743,0.754,0.743,0.712,0.663,0.6,0.529,0.454,0.382,0.314,0.254,0.204,0.163,0.131,0.108,0.091,0.079,0.071,0.066,0.062,0.06,A,,
200,6305000006,E1,1,E1,N1,MET00006,KWH,15,
300,20251101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.046,0.069,0.091,0.113,0.134,0.155,0.176,0.195,0.214,0.232,0.249,0.264,0.279,0.292,0.304,0.315,0.325,0.333,0.339,0.345,0.348,0.351,0.351,0.351,0.348,0.345,0.339,0.333,0.325,0.315,0.304,0.292,0.279,0.264,0.249,0.232,0.214,0.195,0.176,0.155,0.134,0.113,0.091,0.069,0.046,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,,
300,20251102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.117,0.175,0.232,0.288,0.342,0.396,0.447,0.497,0.545,0.59,0.633,0.673,0.71,0.744,0.775,0.803,0.827,0.847,0.864,0.878,0.887,0.893,0.895,0.893,0.887,0.878,0.864,0.847,0.827,0.803,0.775,0.744,0.71,0.673,0.633,0.59,0.545,0.497,0.447,0.396,0.342,0.288,0.232,0.175,0.117,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.074,0.11,0.146,0.181,0.216,0.25,0.282,0.314,0.344,0.372,0.399,0.424,0.448,0.469,0.489,0.506,0.522,0.535,0.545,0.554,0.56,0.563,0.565,0.563,0.56,0.554,0.545,0.535,0.522,0.506,0.489,0.469,0.448,0.424,0.399,0.372,0.344,0.314,0.282,0.25,0.216,0.181,0.146,0.11,0.074,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.101,0.151,0.2,0.248,0.295,0.341,0.386,0.429,0.47,0.509,0.546,0.58,0.612,0.642,0.668,0.692,0.713,0.731,0.745,0.757,0.765,0.77,0.772,0.77,0.765,0.757,0.745,0.731,0.713,0.692,0.668,0.642,0.612,0.58,0.546,0.509,0.47,0.429,0.386,0.341,0.295,0.248,0.2,0.151,0.101,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.086,0.128,0.17,0.211,0.252,0.291,0.329,0.365,0.4,0.433,0.465,0.494,0.522,0.547,0.569,0.59,0.607,0.622,0.635,0.645,0.652,0.656,0.657,0.656,0.652,0.645,0.635,0.622,0.607,0.59,0.569,0.547,0.522,0.494,0.465,0.433,0.4,0.365,0.329,0.291,0.252,0.211,0.17,0.128,0.086,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.074,0.11,0.146,0.182,0.216,0.25,0.283,0.314,0.344,0.373,0.4,0.425,0.448,0.47,0.489,0.507,0.522,0.535,0.546,0.554,0.56,0.564,0.565,0.564,0.56,0.554,0.546,0.535,0.522,0.507,0.489,0.47,0.448,0.425,0.4,0.373,0.344,0.314,0.283,0.25,0.216,0.182,0.146,0.11,0.074,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.055,0.083,0.11,0.136,0.162,0.188,0.212,0.236,0.258,0.28,0.3,0.319,0.337,0.353,0.367,0.381,0.392,0.402,0.41,0.416,0.421,0.423,0.424,0.423,0.421,0.416,0.41,0.402,0.392,0.381,0.367,0.353,0.337,0.319,0.3,0.28,0.258,0.236,0.212,0.188,0.162,0.136,0.11,0.083,0.055,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.067,0.1,0.133,0.165,0.196,0.227,0.256,0.285,0.312,0.338,0.362,0.385,0.406,0.426,0.444,0.459,0.473,0.485,0.495,0.502,0.508,0.511,0.512,0.511,0.508,0.502,0.495,0.485,0.473,0.459,0.444,0.426,0.406,0.385,0.362,0.338,0.312,0.285,0.256,0.227,0.196,0.165,0.133,0.1,0.067,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.067,0.1,0.133,0.165,0.196,0.227,0.256,0.285,0.312,0.338,0.362,0.385,0.406,0.426,0.444,0.459,0.473,0.485,0.495,0.502,0.508,0.511,0.512,0.511,0.508,0.502,0.495,0.485,0.473,0.459,0.444,0.426,0.406,0.385,0.362,0.338,0.312,0.285,0.256,0.227,0.196,0.165,0.133,0.1,0.067,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.042,0.062,0.082,0.102,0.122,0.141,0.159,0.177,0.194,0.21,0.225,0.239,0.253,0.265,0.276,0.286,0.294,0.302,0.308,0.312,0.316,0.318,0.319,0.318,0.316,0.312,0.308,0.302,0.294,0.286,0.276,0.265,0.253,0.239,0.225,0.21,0.194,0.177,0.159,0.141,0.122,0.102,0.082,0.062,0.042,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
