100,NEM12,202512221300,MDANAME,RETAILER
200,630500000,E1,1,E1,N1,MET00007,KWH,30,
300,20251108,0.043,0.043,0.043,0.043,0.043,0.044,0.044,0.045,0.049,0.061,0.087,0.135,0.208,0.293,0.363,0.391,0.363,0.293,0.208,0.135,0.087,0.061,0.049,0.045,0.044,0.044,0.044,0.044,0.044,0.047,0.053,0.068,0.098,0.153,0.235,0.341,0.45,0.533,0.565,0.533,0.45,0.341,0.235,0.153,0.098,0.068,0.053,0.047,F,,
300,20251109,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.054,0.059,0.073,0.104,0.162,0.249,0.351,0.436,0.47,0.436,0.351,0.249,0.162,0.104,0.073,0.059,0.054,0.053,0.052,0.052,0.053,0.053,0.056,0.064,0.082,0.118,0.184,0.283,0.409,0.54,0.641,0.679,0.641,0.54,0.409,0.283,0.184,0.118,0.082,0.064,0.056,A,,
300,20251110,0.037,0.037,0.037,0.037,0.037,0.038,0.038,0.039,0.043,0.052,0.075,0.117,0.179,0.252,0.313,0.337,0.313,0.252,0.179,0.117,0.075,0.052,0.043,0.039,0.038,0.038,0.038,0.038,0.038,0.04,0.046,0.059,0.085,0.132,0.203,0.294,0.388,0.46,0.487,0.46,0.388,0.294,0.203,0.132,0.085,0.059,0.046,0.04,A,,
300,20251111,0.049,0.049,0.049,0.049,0.049,0.049,0.05,0.051,0.056,0.069,0.098,0.152,0.234,0.33,0.41,0.441,0.41,0.33,0.234,0.152,0.098,0.069,0.056,0.051,0.05,0.049,0.049,0.049,0.05,0.053,0.06,0.077,0.111,0.172,0.266,0.384,0.507,0.602,0.638,0.602,0.507,0.384,0.266,0.172,0.111,0.077,0.06,0.053,E,,
300,20251112,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.051,0.055,0.068,0.098,0.152,0.234,0.329,0.409,0.44,0.409,0.329,0.234,0.152,0.098,0.068,0.055,0.051,0.049,0.049,0.049,0.049,0.05,0.053,0.06,0.076,0.111,0.172,0.265,0.383,0.506,0.6,0.636,0.6,0.506,0.383,0.265,0.172,0.111,0.076,0.06,0.053,F,,
300,20251113,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.063,0.069,0.085,0.122,0.189,0.291,0.41,0.509,0.548,0.509,0.41,0.291,0.189,0.122,0.085,0.069,0.063,0.061,0.061,0.061,0.061,0.062,0.065,0.074,0.095,0.138,0.214,0.33,0.477,0.63,0.747,0.791,0.747,0.63,0.477,0.33,0.214,0.138,0.095,0.074,A,,
300,20251114,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.052,0.057,0.07,0.1,0.156,0.24,0.338,0.42,0.452,0.42,0.338,0.24,0.156,0.1,0.07,0.057,0.052,0.051,0.05,0.05,0.051,0.051,0.054,0.061,0.078,0.114,0.177,0.272,0.394,0.52,0.616,0.653,0.616,0.52,0.394,0.272,0.177,0.114,0.078,0.061,0.054,A,,
300,20251115,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.064,0.07,0.087,0.123,0.192,0.296,0.416,0.517,0.557,0.517,0.416,0.296,0.192,0.123,0.087,0.07,0.064,0.062,0.062,0.062,0.062,0.063,0.067,0.075,0.097,0.14,0.217,0.335,0.485,0.64,0.759,0.804,0.759,0.64,0.485,0.335,0.217,0.14,0.097,0.075,A,,
300,20251116,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.039,0.043,0.052,0.075,0.117,0.179,0.253,0.314,0.338,0.314,0.253,0.179,0.117,0.075,0.052,0.043,0.039,0.038,0.038,0.038,0.038,0.038,0.04,0.046,0.059,0.085,0.132,0.203,0.294,0.388,0.46,0.488,0.46,0.388,0.294,0.203,0.132,0.085,0.059,0.046,0.04,A,,
300,20251117,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.041,0.045,0.056,0.08,0.124,0.191,0.268,0.333,0.359,0.333,0.268,0.191,0.124,0.08,0.056,0.045,0.041,0.04,0.04,0.04,0.04,0.041,0.043,0.049,0.062,0.09,0.14,0.216,0.312,0.412,0.489,0.518,0.489,0.412,0.312,0.216,0.14,0.09,0.062,A,,
300,20251118,0.054,0.054,0.054,0.054,0.054,0.054,0.055,0.056,0.061,0.076,0.108,0.168,0.259,0.365,0.453,0.487,0.453,0.365,0.259,0.168,0.108,0.076,0.061,0.056,0.055,0.054,0.054,0.054,0.055,0.058,0.066,0.085,0.123,0.19,0.293,0.424,0.56,0.665,0.704,0.665,0.56,0.424,0.293,0.19,0.123,0.085,0.066,0.058,E,,
300,20251119,0.048,0.048,0.048,0.048,0.048,0.049,0.049,0.05,0.055,0.068,0.097,0.151,0.231,0.326,0.405,0.436,0.405,0.326,0.231,0.151,0.097,0.068,0.055,0.05,0.049,0.049,0.049,0.049,0.05,0.052,0.059,0.076,0.11,0.17,0.262,0.38,0.501,0.594,0.629,0.594,0.501,0.38,0.262,0.17,0.11,0.076,0.059,0.052,F,,
300,20251120,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.065,0.071,0.088,0.125,0.195,0.3,0.422,0.524,0.564,0.524,0.422,0.3,0.195,0.125,0.088,0.071,0.065,0.063,0.063,0.063,0.063,0.064,0.067,0.077,0.098,0.142,0.22,0.34,0.492,0.649,0.77,0.815,0.77,0.649,0.492,0.34,0.22,0.142,0.098,0.077,0.067,E,,
300,20251121,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.054,0.059,0.072,0.103,0.161,0.247,0.348,0.432,0.465,0.432,0.348,0.247,0.161,0.103,0.072,0.059,0.054,0.052,0.052,0.052,0.052,0.053,0.056,0.063,0.081,0.117,0.182,0.28,0.405,0.535,0.634,0.672,0.634,0.535,0.405,0.28,0.182,0.117,0.081,0.063,0.056,E,,
300,20251122,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.04,0.043,0.053,0.076,0.118,0.182,0.257,0.319,0.343,0.319,0.257,0.182,0.118,0.076,0.053,0.043,0.04,0.038,0.038,0.038,0.038,0.039,0.041,0.046,0.059,0.086,0.134,0.206,0.299,0.394,0.468,0.495,0.468,0.394,0.299,0.206,0.134,0.086,0.059,0.046,A,,
300,20251123,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.055,0.06,0.074,0.105,0.164,0.252,0.355,0.44,0.474,0.44,0.355,0.252,0.164,0.105,0.074,0.06,0.055,0.053,0.053,0.053,0.053,0.054,0.057,0.064,0.082,0.119,0.185,0.285,0.413,0.545,0.646,0.685,0.646,0.545,0.413,0.285,0.185,0.119,0.082,0.064,0.057,A,,
300,20251124,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.051,0.056,0.068,0.098,0.152,0.234,0.329,0.409,0.44,0.409,0.329,0.234,0.152,0.098,0.068,0.056,0.051,0.049,0.049,0.049,0.049,0.05,0.053,0.06,0.076,0.111,0.172,0.265,0.383,0.506,0.6,0.636,0.6,0.506,0.383,0.265,0.172,0.111,0.076,0.06,0.053,E,,
300,20251125,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.05,0.055,0.068,0.097,0.151,0.232,0.327,0.406,0.437,0.406,0.327,0.232,0.151,0.097,0.068,0.055,0.05,0.049,0.049,0.049,0.049,0.05,0.052,0.059,0.076,0.11,0.171,0.263,0.38,0.502,0.596,0.631,0.596,0.502,0.38,0.263,0.171,0.11,F,,
300,20251126,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.039,0.043,0.053,0.075,0.117,0.18,0.253,0.315,0.339,0.315,0.253,0.18,0.117,0.075,0.053,0.043,0.039,0.038,0.038,0.038,0.038,0.039,0.041,0.046,0.059,0.085,0.132,0.204,0.295,0.389,0.462,0.489,0.462,0.389,0.295,0.204,0.132,0.085,0.059,0.046,0.041,A,,
300,20251127,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.052,0.056,0.069,0.099,0.154,0.237,0.334,0.415,0.447,0.415,0.334,0.237,0.154,0.099,0.069,0.056,0.052,0.05,0.05,0.05,0.05,0.051,0.053,0.061,0.078,0.113,0.175,0.269,0.389,0.514,0.61,0.646,0.61,0.514,0.389,0.269,0.175,0.113,0.078,0.061,0.053,,,
300,20251128,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.037,0.041,0.05,0.072,0.112,0.172,0.243,0.302,0.325,0.302,0.243,0.172,0.112,0.072,0.05,0.041,0.037,0.036,0.036,0.036,0.036,0.037,0.039,0.044,0.056,0.082,0.127,0.195,0.283,0.373,0.443,0.469,0.443,0.373,0.283,0.195,0.127,0.082,0.056,0.044,0.039,E,,
300,20251129,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.055,0.06,0.074,0.105,0.164,0.252,0.354,0.44,0.474,0.44,0.354,0.252,0.164,0.105,0.074,0.06,0.055,0.053,0.053,0.053,0.053,0.054,0.057,0.064,0.082,0.119,0.185,0.285,0.413,0.545,0.646,0.684,0.646,0.545,0.413,0.285,0.185,0.119,0.082,0.064,0.057,F,,
300,20251130,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.061,0.067,0.082,0.118,0.183,0.282,0.397,0.493,0.53,0.493,0.397,0.282,0.183,0.118,0.082,0.067,0.061,0.059,0.059,0.059,0.059,0.06,0.063,0.072,0.092,0.133,0.207,0.319,0.462,0.61,0.723,0.766,0.723,0.61,0.462,0.319,0.207,0.133,0.092,0.072,0.063,A,,
900
